"","HI1A","HI1B","HI1C","HI1D","HI1E","HI3Y","HI6","HI7","HI2","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5"
"199",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4347,1,"Secondary+","Masculin","25 a 49 ans",1.49922128557263,"Richest"
"200",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4348,2,"None","Feminin","25 a 49 ans",1.94050932074047,"Richest"
"201",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4349,0,"None","Feminin","50 ans et plus",1.50049344984099,"Richest"
"202",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4350,0,"Secondary+","Masculin","25 a 49 ans",1.98493689552378,"Richest"
"203",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4351,2,"Primary","Feminin","25 a 49 ans",1.35529892316639,"Richest"
"204",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4352,3,"Secondary+","Masculin","50 ans et plus",2.33518342580866,"Richest"
"205",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4353,2,"Secondary+","Masculin","25 a 49 ans",2.3215351479008,"Richest"
"206",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4354,7,"Secondary+","Masculin","25 a 49 ans",2.51296570918058,"Richest"
"207",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4355,0,"Secondary+","Masculin","25 a 49 ans",1.60295365258173,"Richest"
"208",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4356,2,"Secondary+","Masculin","25 a 49 ans",2.40367525669132,"Richest"
"209",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4357,2,"Secondary+","Masculin","25 a 49 ans",2.40303917455714,"Richest"
"210",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4358,1,"Secondary+","Feminin","25 a 49 ans",2.39890464068499,"Richest"
"211",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4359,7,"Secondary+","Masculin","50 ans et plus",2.39684620895321,"Richest"
"212",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4360,2,"Secondary+","Masculin","25 a 49 ans",2.24893949800406,"Richest"
"213",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4361,1,"Missing/DK","Masculin","25 a 49 ans",1.92948092890638,"Richest"
"214",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4362,2,"Secondary+","Masculin","25 a 49 ans",2.04106127707868,"Richest"
"215",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4363,1,"Secondary+","Masculin","25 a 49 ans",2.40176701028879,"Richest"
"216",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4364,3,"None","Feminin","50 ans et plus",1.61914468798778,"Richest"
"217",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4365,4,"Secondary+","Masculin","25 a 49 ans",1.84628740518663,"Richest"
"218",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4366,3,"Secondary+","Feminin","25 a 49 ans",1.44630964749194,"Richest"
"219",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4367,2,"Primary","Feminin","25 a 49 ans",2.25657248361419,"Richest"
"220",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4368,2,"Missing/DK","Masculin","50 ans et plus",2.42885122029671,"Richest"
"221",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4369,1,"Secondary+","Masculin","25 a 49 ans",2.22164847739548,"Richest"
"222",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4370,0,"Primary","Feminin","50 ans et plus",1.57547236954948,"Richest"
"223",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4371,NA,NA,NA,NA,NA,NA
"224",1,2,NA,NA,6,2001,"Urbain","Kinshasa",4372,2,"Primary","Feminin","25 a 49 ans",2.38000930075844,"Richest"
"225",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3600,NA,NA,NA,NA,NA,NA
"226",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3601,1,"Secondary+","Masculin","25 a 49 ans",2.40176701028879,"Richest"
"227",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3602,1,"Primary","Feminin","25 a 49 ans",2.40176701028879,"Richest"
"228",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3603,2,"Missing/DK","Masculin","50 ans et plus",2.01381661030845,"Richest"
"229",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3604,1,"Primary","Masculin","50 ans et plus",1.52643332025287,"Richest"
"230",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3605,1,"Secondary+","Masculin","25 a 49 ans",0.64579707304401,"Richest"
"231",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3606,2,"Missing/DK","Masculin","25 a 49 ans",0.326555682246927,"Fourth"
"232",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3607,1,"Secondary+","Masculin","25 a 49 ans",2.04805818055463,"Richest"
"233",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3608,0,"Secondary+","Masculin","25 a 49 ans",2.24766733373571,"Richest"
"234",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3609,3,"Primary","Feminin","25 a 49 ans",2.3649724211156,"Richest"
"235",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3610,1,"None","Masculin","50 ans et plus",1.61914468798778,"Richest"
"236",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3611,1,"Secondary+","Feminin","25 a 49 ans",2.08612493399617,"Richest"
"237",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3612,3,"Secondary+","Feminin","25 a 49 ans",1.6242333450612,"Richest"
"238",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3613,1,"Secondary+","Feminin","25 a 49 ans",2.40113092815461,"Richest"
"239",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3614,10,"Secondary+","Masculin","25 a 49 ans",1.81837310522001,"Richest"
"240",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3615,0,"Secondary+","Masculin","50 ans et plus",2.7134246216878,"Richest"
"241",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3616,2,"None","Feminin","50 ans et plus",1.43281599510735,"Richest"
"242",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3617,3,"Secondary+","Masculin","50 ans et plus",2.51271127632691,"Richest"
"243",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3618,2,"Secondary+","Feminin","25 a 49 ans",1.13088474949992,"Richest"
"244",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3619,2,"Primary","Feminin","50 ans et plus",1.93075309317474,"Richest"
"245",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3620,1,"None","Feminin","50 ans et plus",2.06373230803734,"Richest"
"246",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3621,3,"Secondary+","Masculin","50 ans et plus",1.31910275267933,"Richest"
"247",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3622,1,"Secondary+","Masculin","25 a 49 ans",1.90940180732683,"Richest"
"248",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3623,4,"Primary","Feminin","50 ans et plus",2.67835326476621,"Richest"
"249",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3624,1,"Secondary+","Masculin","25 a 49 ans",2.42870115131816,"Richest"
"250",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3625,1,"Secondary+","Feminin"," < 25 ans",2.42979564228031,"Richest"
"251",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3626,2,"Secondary+","Masculin","25 a 49 ans",2.24830341586988,"Richest"
"252",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3627,1,"Secondary+","Masculin","25 a 49 ans",2.7877709336823,"Richest"
"253",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3628,4,"Secondary+","Masculin","25 a 49 ans",0.441366142547871,"Fourth"
"254",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3629,1,"None","Masculin","50 ans et plus",2.44125106215142,"Richest"
"255",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3630,1,"Primary","Masculin","25 a 49 ans",2.44167511690754,"Richest"
"256",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3631,NA,NA,NA,NA,NA,NA
"257",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3632,NA,NA,NA,NA,NA,NA
"258",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3633,1,"Primary","Masculin","25 a 49 ans",1.9345695859798,"Richest"
"259",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3634,2,"Secondary+","Feminin","25 a 49 ans",2.08421668759364,"Richest"
"260",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3635,3,"None","Feminin","50 ans et plus",1.1268562293168,"Richest"
"261",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3636,1,"None","Feminin","25 a 49 ans",1.37781781660928,"Richest"
"262",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3637,NA,NA,NA,NA,NA,NA
"263",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3638,2,"Secondary+","Masculin","50 ans et plus",2.46291379735861,"Richest"
"264",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3639,7,"Primary","Feminin","50 ans et plus",1.58140913613514,"Richest"
"265",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3640,NA,NA,NA,NA,NA,NA
"266",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3641,1,"Secondary+","Masculin","25 a 49 ans",1.431543830839,"Richest"
"267",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3642,1,"Non-standard curriculum","Feminin"," < 25 ans",1.42518300949722,"Richest"
"268",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3643,1,"Secondary+","Masculin","25 a 49 ans",1.75126446611137,"Richest"
"269",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3644,1,"Secondary+","Masculin","25 a 49 ans",1.92948092890638,"Richest"
"270",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3645,5,"Primary","Feminin","50 ans et plus",2.25720856574836,"Richest"
"271",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3646,1,"Secondary+","Feminin","25 a 49 ans",1.2824400975163,"Richest"
"272",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3647,1,"Secondary+","Masculin","25 a 49 ans",1.47197162425295,"Richest"
"273",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3648,4,"None","Feminin","50 ans et plus",1.77848985927317,"Richest"
"274",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3649,1,"Secondary+","Masculin","25 a 49 ans",1.12834042096321,"Richest"
"275",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3650,1,"Secondary+","Masculin"," < 25 ans",1.76322388805291,"Richest"
"276",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3651,1,"Primary","Feminin","25 a 49 ans",1.12706825669486,"Richest"
"277",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3652,5,"Secondary+","Feminin","25 a 49 ans",1.91923181100853,"Richest"
"278",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3653,2,"Secondary+","Masculin","25 a 49 ans",1.12961258523157,"Richest"
"279",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3654,2,"Secondary+","Masculin","25 a 49 ans",1.76576821658962,"Richest"
"280",1,11,NA,NA,7,2001,"Urbain","Kinshasa",3655,7,"Primary","Feminin","50 ans et plus",2.36327620209113,"Richest"
"281",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3855,2,"Secondary+","Masculin","25 a 49 ans",0.207274809301878,"Fourth"
"282",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3856,1,"Secondary+","Masculin","25 a 49 ans",1.87671248262774,"Richest"
"283",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3857,1,"Secondary+","Masculin","25 a 49 ans",1.94807419844043,"Richest"
"284",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3858,1,"Secondary+","Masculin","25 a 49 ans",1.42772733803393,"Richest"
"285",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3859,2,"Primary","Masculin","25 a 49 ans",1.93202525744309,"Richest"
"286",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3860,3,"Secondary+","Masculin","25 a 49 ans",1.65989496266284,"Richest"
"287",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3861,1,"Secondary+","Masculin","25 a 49 ans",2.28078462280064,"Richest"
"288",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3862,1,"Secondary+","Masculin","25 a 49 ans",1.15400239772423,"Richest"
"289",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3863,1,"Secondary+","Masculin","25 a 49 ans",2.43361213508537,"Richest"
"290",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3864,2,"Secondary+","Masculin","25 a 49 ans",2.25530031934583,"Richest"
"291",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3865,5,"Secondary+","Masculin","50 ans et plus",2.4014489692217,"Richest"
"292",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3866,1,"Secondary+","Masculin","25 a 49 ans",1.91217078371673,"Richest"
"293",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3867,1,"Secondary+","Masculin","25 a 49 ans",2.08230844119111,"Richest"
"294",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3868,1,"Secondary+","Masculin","25 a 49 ans",1.92948092890638,"Richest"
"295",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3869,3,"Secondary+","Feminin","25 a 49 ans",1.93393350384562,"Richest"
"296",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3870,1,"Secondary+","Masculin","25 a 49 ans",2.25530031934583,"Richest"
"297",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3871,1,"Secondary+","Masculin","50 ans et plus",2.40176701028879,"Richest"
"298",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3872,1,"Secondary+","Masculin","25 a 49 ans",2.40558350309385,"Richest"
"299",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3873,1,"Secondary+","Masculin","25 a 49 ans",2.40049484602044,"Richest"
"300",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3874,2,"Secondary+","Masculin","25 a 49 ans",2.40367525669132,"Richest"
"301",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3875,1,"Secondary+","Masculin","25 a 49 ans",1.76322388805291,"Richest"
"302",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3876,1,"Secondary+","Masculin","25 a 49 ans",2.39922268175208,"Richest"
"303",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3877,1,"Secondary+","Masculin","25 a 49 ans",2.40303917455714,"Richest"
"304",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3878,1,"None","Masculin","50 ans et plus",0.708965977661497,"Richest"
"305",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3879,1,"Secondary+","Masculin","25 a 49 ans",2.24893949800406,"Richest"
"306",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3880,1,"Secondary+","Masculin","25 a 49 ans",2.24575908733317,"Richest"
"307",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3881,2,"Secondary+","Masculin","25 a 49 ans",2.40240309242297,"Richest"
"308",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3882,4,"Secondary+","Masculin","25 a 49 ans",1.85578569870771,"Richest"
"309",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3883,1,"Secondary+","Feminin","25 a 49 ans",1.22042298714272,"Richest"
"310",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3884,0,"Secondary+","Masculin","25 a 49 ans",1.53314671893914,"Richest"
"311",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3885,0,"Secondary+","Masculin","25 a 49 ans",1.84878879523176,"Richest"
"312",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3886,2,"Primary","Feminin","25 a 49 ans",1.26895043868842,"Richest"
"313",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3887,1,"Secondary+","Masculin","25 a 49 ans",1.79972970555706,"Richest"
"314",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3888,6,"Secondary+","Masculin","50 ans et plus",1.76619227134574,"Richest"
"315",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3889,1,"Secondary+","Masculin","25 a 49 ans",0.541499195052505,"Fourth"
"316",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3890,1,"Secondary+","Masculin","25 a 49 ans",0.536410537979087,"Fourth"
"317",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3891,1,"Secondary+","Masculin","25 a 49 ans",1.56107040633513,"Richest"
"318",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3892,6,"None","Masculin","50 ans et plus",0.552948673467695,"Fourth"
"319",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3893,4,"None","Feminin","50 ans et plus",1.61405603091436,"Richest"
"320",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3894,2,"None","Masculin","50 ans et plus",1.13470124230499,"Richest"
"321",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3895,4,"Primary","Masculin","25 a 49 ans",1.62550550932955,"Richest"
"322",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3896,1,"Secondary+","Masculin","25 a 49 ans",2.35733943550547,"Richest"
"323",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3897,1,"Secondary+","Masculin","25 a 49 ans",2.35988376404218,"Richest"
"324",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3898,3,"Secondary+","Feminin","25 a 49 ans",2.40081288708752,"Richest"
"325",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3899,4,"Secondary+","Feminin","25 a 49 ans",1.06871080146746,"Richest"
"326",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3900,1,"Secondary+","Masculin","25 a 49 ans",1.85642178084189,"Richest"
"327",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3901,1,"Secondary+","Masculin","25 a 49 ans",1.80736269116719,"Richest"
"328",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3902,3,"Secondary+","Feminin","25 a 49 ans",1.21660649433766,"Richest"
"329",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3903,1,"Secondary+","Masculin","25 a 49 ans",1.36688967808568,"Richest"
"330",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3904,1,"Primary","Feminin","25 a 49 ans",1.64817435754068,"Richest"
"331",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3905,2,"Secondary+","Feminin","25 a 49 ans",0.574345357410473,"Fourth"
"332",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3906,3,"Secondary+","Masculin","25 a 49 ans",1.93244931219921,"Richest"
"333",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3907,1,"Secondary+","Masculin","25 a 49 ans",2.40049484602044,"Richest"
"334",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3908,1,"Secondary+","Masculin","25 a 49 ans",1.77324436454086,"Richest"
"335",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3909,1,"Secondary+","Masculin","25 a 49 ans",2.40176701028879,"Richest"
"336",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3910,1,"Secondary+","Masculin","25 a 49 ans",2.24766733373571,"Richest"
"337",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3911,3,"Secondary+","Masculin","25 a 49 ans",2.40812783163056,"Richest"
"338",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3912,1,"Secondary+","Masculin","25 a 49 ans",1.64177332661753,"Richest"
"339",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3913,1,"Secondary+","Masculin","25 a 49 ans",0.791571706675878,"Richest"
"340",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3914,2,"Secondary+","Feminin","25 a 49 ans",1.431543830839,"Richest"
"341",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3915,2,"Secondary+","Masculin","50 ans et plus",1.59200432873385,"Richest"
"342",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3916,2,"Secondary+","Masculin","50 ans et plus",1.2661849382944,"Richest"
"343",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3917,2,"Secondary+","Masculin","25 a 49 ans",2.40134295553267,"Richest"
"344",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3918,4,"Secondary+","Feminin","25 a 49 ans",1.61787252371942,"Richest"
"345",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3919,1,"Secondary+","Masculin","25 a 49 ans",2.27760421212975,"Richest"
"346",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3920,3,"Secondary+","Masculin","25 a 49 ans",2.25148382654077,"Richest"
"347",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3921,3,"Secondary+","Masculin","25 a 49 ans",2.18553632419482,"Richest"
"348",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3922,1,"Secondary+","Masculin","25 a 49 ans",2.40558350309385,"Richest"
"349",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3923,1,"Secondary+","Feminin","25 a 49 ans",2.39922268175208,"Richest"
"350",1,11,NA,NA,8,2001,"Urbain","Kinshasa",3924,2,"Secondary+","Masculin","25 a 49 ans",2.25148382654077,"Richest"
"351",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4373,4,"Secondary+","Masculin","50 ans et plus",2.0844287149717,"Richest"
"352",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4374,2,"Secondary+","Masculin","25 a 49 ans",2.22230712203919,"Richest"
"353",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4375,6,"Secondary+","Feminin","25 a 49 ans",2.24766733373571,"Richest"
"354",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4376,5,"Secondary+","Masculin","50 ans et plus",2.11136285600107,"Richest"
"355",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4377,1,"Non-standard curriculum","Masculin","25 a 49 ans",2.7050329729419,"Richest"
"356",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4378,3,"Non-standard curriculum","Masculin","50 ans et plus",2.35797551763965,"Richest"
"357",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4379,3,"Secondary+","Masculin","25 a 49 ans",2.25021166227242,"Richest"
"358",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4380,1,"Secondary+","Feminin","25 a 49 ans",2.40303917455714,"Richest"
"359",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4381,2,"Secondary+","Masculin","25 a 49 ans",2.35988376404218,"Richest"
"360",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4382,1,"Secondary+","Masculin","25 a 49 ans",2.08421668759364,"Richest"
"361",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4383,2,"Secondary+","Masculin","50 ans et plus",2.51143911205856,"Richest"
"362",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4384,2,"Secondary+","Masculin","25 a 49 ans",2.11734635474128,"Richest"
"363",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4385,1,"Secondary+","Feminin","25 a 49 ans",2.08230844119111,"Richest"
"364",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4386,NA,NA,NA,NA,NA,NA
"365",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4387,3,"Secondary+","Feminin","50 ans et plus",1.95938345322857,"Richest"
"366",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4388,1,"Secondary+","Feminin","50 ans et plus",2.24703125160153,"Richest"
"367",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4389,2,"Primary","Feminin","50 ans et plus",2.19643311790012,"Richest"
"368",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4390,1,"Secondary+","Feminin","25 a 49 ans",2.36242809257889,"Richest"
"369",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4391,3,"Secondary+","Masculin","50 ans et plus",1.93266133957727,"Richest"
"370",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4392,1,"Secondary+","Masculin","25 a 49 ans",2.47085669312133,"Richest"
"371",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4393,1,"Secondary+","Masculin","25 a 49 ans",2.35733943550547,"Richest"
"372",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4394,3,"Primary","Masculin","50 ans et plus",1.72563637908666,"Richest"
"373",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4395,1,"Secondary+","Masculin","25 a 49 ans",2.40558350309385,"Richest"
"374",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4396,1,"Secondary+","Masculin","25 a 49 ans",2.40558350309385,"Richest"
"375",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4397,2,"Secondary+","Masculin","25 a 49 ans",2.02693154255991,"Richest"
"376",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4398,1,"Secondary+","Masculin","25 a 49 ans",2.06627046026981,"Richest"
"377",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4399,4,"Secondary+","Masculin","50 ans et plus",2.085488851862,"Richest"
"378",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4400,2,"Secondary+","Masculin","25 a 49 ans",2.52908781243287,"Richest"
"379",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4401,1,"Secondary+","Masculin","25 a 49 ans",2.43931908753368,"Richest"
"380",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4402,2,"Secondary+","Masculin","25 a 49 ans",2.29332884260308,"Richest"
"381",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4403,4,"Secondary+","Masculin","50 ans et plus",2.40261511980103,"Richest"
"382",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4404,1,"Secondary+","Masculin","25 a 49 ans",1.13215691376828,"Richest"
"383",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4405,4,"None","Feminin","50 ans et plus",2.24851544324794,"Richest"
"384",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4406,1,"Secondary+","Masculin","25 a 49 ans",2.53544863377464,"Richest"
"385",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4407,3,"Secondary+","Feminin","25 a 49 ans",1.4475818117603,"Richest"
"386",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4408,1,"Secondary+","Feminin","25 a 49 ans",1.76322388805291,"Richest"
"387",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4409,0,"Secondary+","Masculin","25 a 49 ans",1.61151170237765,"Richest"
"388",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4410,1,"Secondary+","Masculin","25 a 49 ans",2.4043113388255,"Richest"
"389",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4411,0,"Secondary+","Masculin","25 a 49 ans",2.245123005199,"Richest"
"390",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4412,1,"Secondary+","Feminin","25 a 49 ans",2.40176701028879,"Richest"
"391",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4413,1,"Secondary+","Masculin","25 a 49 ans",2.40303917455714,"Richest"
"392",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4414,2,"Secondary+","Masculin","25 a 49 ans",2.63399681352254,"Richest"
"393",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4415,1,"Primary","Feminin","50 ans et plus",2.35733943550547,"Richest"
"394",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4416,0,"Secondary+","Masculin","25 a 49 ans",2.06608717170551,"Richest"
"395",1,9,NA,NA,9,2001,"Urbain","Kinshasa",4417,1,"Non-standard curriculum","Masculin","25 a 49 ans",2.51652776913197,"Richest"
